contestId,index,name,tags,rating,solvedCount,vector
553,A,Kyoya and Colored Balls,combinatorics dp math,1500.0,7800,combinatorics dp math 1500.0
552,E,Vanya and Brackets,brute force dp expression parsing greedy implementation strings,2100.0,1346,brute force dp expression parsing greedy implementation strings 2100.0
552,D,Vanya and Triangles,brute force combinatorics data structures geometry math sortings,1900.0,4114,brute force combinatorics data structures geometry math sortings 1900.0
552,C,Vanya and Scales,brute force dp greedy math meet-in-the-middle number theory,1900.0,5153,brute force dp greedy math meet-in-the-middle number theory 1900.0
552,B,Vanya and Books,implementation math,1200.0,14372,implementation math 1200.0
552,A,Vanya and Table,implementation math,1000.0,8729,implementation math 1000.0
551,E,GukiZ and GukiZiana,binary search data structures implementation,2500.0,1495,binary search data structures implementation 2500.0
551,D,GukiZ and Binary Operations,combinatorics implementation math matrices number theory,2100.0,1617,combinatorics implementation math matrices number theory 2100.0
551,C,GukiZ hates Boxes,binary search greedy,2200.0,3170,binary search greedy 2200.0
551,B,ZgukistringZ,brute force constructive algorithms implementation strings,1800.0,3661,brute force constructive algorithms implementation strings 1800.0
551,A,GukiZ and Contest,brute force implementation sortings,800.0,15090,brute force implementation sortings 800.0
550,E,Brackets in Implications,constructive algorithms greedy implementation math,2200.0,1340,constructive algorithms greedy implementation math 2200.0
550,D,Regular Bridge,constructive algorithms graphs implementation,1900.0,3061,constructive algorithms graphs implementation 1900.0
550,C,Divisibility by Eight,brute force dp math,1500.0,23918,brute force dp math 1500.0
550,B,Preparing Olympiad,bitmasks brute force,1400.0,16153,bitmasks brute force 1400.0
550,A,Two Substrings,brute force dp greedy implementation strings,1500.0,32065,brute force dp greedy implementation strings 1500.0
549,H,Degenerate Matrix,binary search math,2100.0,1722,binary search math 2100.0
549,G,Happy Line,constructive algorithms greedy sortings,2200.0,2268,constructive algorithms greedy sortings 2200.0
549,F,Yura and Developers,data structures divide and conquer,2800.0,758,data structures divide and conquer 2800.0
549,E,Sasha Circle,geometry math,2700.0,137,geometry math 2700.0
549,D,Haar Features,greedy implementation,1900.0,2081,greedy implementation 1900.0
549,C,The Game Of Parity,games,2200.0,1663,games 2200.0
549,B,Looksery Party,constructive algorithms dfs and similar graphs greedy,2300.0,1422,constructive algorithms dfs and similar graphs greedy 2300.0
549,A,Face Detection,implementation strings,900.0,8663,implementation strings 900.0
548,B,Mike and Fun,brute force dp greedy implementation,1400.0,7868,brute force dp greedy implementation 1400.0
548,A,Mike and Fax,brute force implementation strings,1100.0,9259,brute force implementation strings 1100.0
547,E,Mike and Friends,data structures string suffix structures strings trees,2800.0,1548,data structures string suffix structures strings trees 2800.0
547,D,Mike and Fish,constructive algorithms dfs and similar graphs,2600.0,1987,constructive algorithms dfs and similar graphs 2600.0
547,C,Mike and Foam,bitmasks combinatorics dp math number theory,2300.0,2425,bitmasks combinatorics dp math number theory 2300.0
547,B,Mike and Feet,binary search data structures dp dsu,1900.0,7175,binary search data structures dp dsu 1900.0
547,A,Mike and Frog,brute force greedy implementation math,2200.0,2251,brute force greedy implementation math 2200.0
546,E,Soldier and Traveling,flows graphs math,2100.0,3150,flows graphs math 2100.0
546,D,Soldier and Number Game,constructive algorithms dp math number theory,1700.0,10199,constructive algorithms dp math number theory 1700.0
546,C,Soldier and Cards,brute force dfs and similar games,1400.0,15490,brute force dfs and similar games 1400.0
546,B,Soldier and Badges,brute force greedy implementation sortings,1200.0,15948,brute force greedy implementation sortings 1200.0
546,A,Soldier and Bananas,brute force implementation math,800.0,135684,brute force implementation math 800.0
545,E,Paths and Trees,graphs greedy shortest paths,2000.0,3950,graphs greedy shortest paths 2000.0
545,D,Queue,greedy implementation sortings,1300.0,21174,greedy implementation sortings 1300.0
545,C,Woodcutters,dp greedy,1500.0,23189,dp greedy 1500.0
545,B,Equidistant String,greedy,1100.0,10631,greedy 1100.0
545,A,Toy Cars,implementation,900.0,10644,implementation 900.0
544,B,Sea and Islands,constructive algorithms implementation,1400.0,7333,constructive algorithms implementation 1400.0
544,A,Set of Strings,implementation strings,1100.0,7058,implementation strings 1100.0
543,E,Listening to Music,constructive algorithms data structures,3200.0,209,constructive algorithms data structures 3200.0
543,D,Road Improvement,dp trees,2300.0,2176,dp trees 2300.0
543,C,Remembering Strings,bitmasks dp,2500.0,1281,bitmasks dp 2500.0
543,B,Destroying Roads,constructive algorithms graphs shortest paths,2100.0,3597,constructive algorithms graphs shortest paths 2100.0
543,A,Writing Code,dp,1800.0,7107,dp 1800.0
542,F,Quest,dp greedy,2100.0,706,dp greedy 2100.0
542,E,Playing on Graph,graphs shortest paths,2600.0,731,graphs shortest paths 2600.0
542,D,Superhero's Job,dfs and similar dp hashing math number theory,2600.0,454,dfs and similar dp hashing math number theory 2600.0
542,C,Idempotent functions,constructive algorithms graphs math,2000.0,1066,constructive algorithms graphs math 2000.0
542,B,Duck Hunt,data structures,3100.0,96,data structures 3100.0
542,A,Place Your Ad Here,data structures sortings,2400.0,503,data structures sortings 2400.0
540,E,Infinite Inversions,binary search data structures implementation sortings trees,2100.0,1744,binary search data structures implementation sortings trees 2100.0
540,D,Bad Luck Island,dp probabilities,1900.0,4734,dp probabilities 1900.0
540,C,Ice Cave,dfs and similar,2000.0,6520,dfs and similar 2000.0
540,B,School Marks,greedy implementation,1700.0,4445,greedy implementation 1700.0
540,A,Combination Lock,implementation,800.0,29291,implementation 800.0
538,H,Summer Dichotomy,2-sat data structures dfs and similar greedy,3200.0,504,2-sat data structures dfs and similar greedy 3200.0
538,G,Berserk Robot ,constructive algorithms math sortings,3100.0,395,constructive algorithms math sortings 3100.0
538,F,A Heap of Heaps,brute force data structures math sortings,2200.0,1402,brute force data structures math sortings 2200.0
538,E,Demiurges Play Again,dfs and similar dp math trees,2200.0,1442,dfs and similar dp math trees 2200.0
538,D,Weird Chess,brute force constructive algorithms implementation,1800.0,2377,brute force constructive algorithms implementation 1800.0
538,C,Tourist's Notes,binary search brute force greedy implementation math,1600.0,5634,binary search brute force greedy implementation math 1600.0
538,B,Quasi Binary,constructive algorithms dp greedy implementation,1400.0,16039,constructive algorithms dp greedy implementation 1400.0
538,A,Cutting Banner,brute force implementation,1400.0,6474,brute force implementation 1400.0
536,E,Tavas on the Path,data structures divide and conquer trees,3100.0,300,data structures divide and conquer trees 3100.0
536,D,Tavas in Kansas,dp games,2900.0,626,dp games 2900.0
535,E,Tavas and Pashmaks,geometry math,2600.0,753,geometry math 2600.0
535,D,Tavas and Malekas,greedy hashing string suffix structures strings,1900.0,3523,greedy hashing string suffix structures strings 1900.0
535,C,Tavas and Karafs,binary search greedy math,1900.0,3606,binary search greedy math 1900.0
535,B,Tavas and SaDDas,bitmasks brute force combinatorics implementation,1100.0,19171,bitmasks brute force combinatorics implementation 1100.0
535,A,Tavas and Nafas,brute force implementation,1000.0,10985,brute force implementation 1000.0
534,F,Simplified Nonogram,bitmasks dp hashing meet-in-the-middle,2400.0,378,bitmasks dp hashing meet-in-the-middle 2400.0
534,E,Berland Local Positioning System,constructive algorithms greedy hashing implementation,2400.0,328,constructive algorithms greedy hashing implementation 2400.0
534,D,Handshakes,binary search constructive algorithms data structures greedy,1900.0,2284,binary search constructive algorithms data structures greedy 1900.0
534,C,Polycarpus' Dice,math,1600.0,4612,math 1600.0
534,B,Covered Path,dp greedy math,1400.0,9000,dp greedy math 1400.0
534,A,Exam,constructive algorithms implementation math,1100.0,11193,constructive algorithms implementation math 1100.0
533,F,Encoding,hashing string suffix structures strings,2400.0,810,hashing string suffix structures strings 2400.0
533,E,Correcting Mistakes,constructive algorithms dp greedy hashing strings two pointers,1800.0,2048,constructive algorithms dp greedy hashing strings two pointers 1800.0
533,D,Landmarks,data structures dp,3000.0,192,data structures dp 3000.0
533,C,Board Game,games greedy implementation math,1700.0,2041,games greedy implementation math 1700.0
533,B,Work Group,dfs and similar dp graphs strings trees,2000.0,2111,dfs and similar dp graphs strings trees 2000.0
533,A,Berland Miners,binary search data structures dfs and similar greedy trees,3000.0,292,binary search data structures dfs and similar greedy trees 3000.0
530,I,Different variables,*special,2500.0,38,*special 2500.0
530,H,Points in triangle,*special geometry,2100.0,116,*special geometry 2100.0
530,G,Levenshtein distance,*special,2100.0,116,*special 2100.0
530,F,Jumping frogs,*special,2100.0,91,*special 2100.0
530,E,Sum and product,*special,1700.0,296,*special 1700.0
530,D,Set subtraction,*special,1600.0,440,*special 1600.0
530,C,Diophantine equation,*special,1500.0,516,*special 1500.0
530,B,String inside out,*special,1600.0,528,*special 1600.0
530,A,Quadratic equation,*special,1500.0,656,*special 1500.0
529,B,Group Photo 2 (online mirror version),brute force greedy sortings,1900.0,815,brute force greedy sortings 1900.0
528,E,Triangles 3000,geometry sortings,3100.0,197,geometry sortings 3100.0
528,D,Fuzzy Search,bitmasks brute force fft,2500.0,1829,bitmasks brute force fft 2500.0
527,E,Data Center Drama,dfs and similar graphs,2600.0,1514,dfs and similar graphs 2600.0
527,D,Clique Problem,data structures dp greedy implementation sortings,1800.0,4300,data structures dp greedy implementation sortings 1800.0
527,C,Glass Carving,binary search data structures implementation,1500.0,6185,binary search data structures implementation 1500.0
527,B,Error Correct System,greedy,1500.0,3700,greedy 1500.0
527,A,Playing with Paper,implementation math,1100.0,13082,implementation math 1100.0
526,G,Spiders Evil Plan,greedy trees,3300.0,563,greedy trees 3300.0
526,F,Pudding Monsters,data structures divide and conquer,3000.0,1696,data structures divide and conquer 3000.0
526,E,Transmitting Levels,dp implementation,2400.0,914,dp implementation 2400.0
526,D,Om Nom and Necklace,hashing string suffix structures strings,2200.0,1852,hashing string suffix structures strings 2200.0
526,C,Om Nom and Candies,brute force greedy math,2000.0,2161,brute force greedy math 2000.0
526,B,Om Nom and Dark Park,dfs and similar greedy implementation,1400.0,4371,dfs and similar greedy implementation 1400.0
526,A,King of Thieves,brute force implementation,1300.0,4634,brute force implementation 1300.0
525,E,Anya and Cubes,binary search bitmasks brute force dp math meet-in-the-middle,2100.0,2288,binary search bitmasks brute force dp math meet-in-the-middle 2100.0
525,D,Arthur and Walls,constructive algorithms data structures graphs greedy shortest paths,2400.0,1511,constructive algorithms data structures graphs greedy shortest paths 2400.0
525,C,Ilya and Sticks,greedy math sortings,1600.0,5437,greedy math sortings 1600.0
525,B,Pasha and String,constructive algorithms greedy math strings,1400.0,8731,constructive algorithms greedy math strings 1400.0
525,A,Vitaliy and Pie,greedy hashing strings,1100.0,12177,greedy hashing strings 1100.0
524,F,And Yet Another Bracket Sequence,data structures greedy hashing string suffix structures strings,2700.0,484,data structures greedy hashing string suffix structures strings 2700.0
524,E,Rooks and Rectangles,data structures sortings,2400.0,1081,data structures sortings 2400.0
524,D,Social Network,greedy two pointers,2100.0,911,greedy two pointers 2100.0
524,C,The Art of Dealing with ATM,binary search sortings,1900.0,1929,binary search sortings 1900.0
524,B,Фото на память - 2 (round version),dp greedy,1700.0,1403,dp greedy 1700.0
524,A,"Возможно, вы знаете этих людей?",implementation,1600.0,1364,implementation 1600.0
523,D,Statistics of Recompressing Videos,*special data structures implementation,1600.0,2092,*special data structures implementation 1600.0
523,C,Name Quest,*special greedy,1400.0,2412,*special greedy 1400.0
523,B,Mean Requests,*special implementation,1500.0,927,*special implementation 1500.0
523,A,"Rotate, Flip and Zoom",*special implementation,1200.0,2497,*special implementation 1200.0
522,D,Closest Equals,*special data structures,2000.0,2501,*special data structures 2000.0
522,C,Chicken or Fish?,greedy,2100.0,691,greedy 2100.0
522,B,Photo to Remember,*special data structures dp implementation,1100.0,8098,*special data structures dp implementation 1100.0
522,A,Reposts,*special dfs and similar dp graphs trees,1200.0,14351,*special dfs and similar dp graphs trees 1200.0
521,E,Cycling City,dfs and similar graphs,3100.0,759,dfs and similar graphs 3100.0
521,D,Shop,greedy,2800.0,1283,greedy 2800.0
520,E,Pluses everywhere,combinatorics dp math number theory,2200.0,1714,combinatorics dp math number theory 2200.0
520,D,Cubes,games greedy implementation,2100.0,1506,games greedy implementation 2100.0
520,C,DNA Alignment,math strings,1500.0,3970,math strings 1500.0
520,B,Two Buttons,dfs and similar graphs greedy implementation math shortest paths,1400.0,40148,dfs and similar graphs greedy implementation math shortest paths 1400.0
520,A,Pangram,implementation strings,800.0,72695,implementation strings 800.0
519,E,A and B and Lecture Rooms,binary search data structures dfs and similar dp trees,2100.0,5190,binary search data structures dfs and similar dp trees 2100.0
519,D,A and B and Interesting Substrings,data structures dp two pointers,1800.0,5966,data structures dp two pointers 1800.0
519,C,A and B and Team Training,greedy implementation math number theory,1300.0,18093,greedy implementation math number theory 1300.0
519,B,A and B and Compilation Errors,data structures implementation sortings,1100.0,33965,data structures implementation sortings 1100.0
519,A,A and B and Chess,implementation,900.0,17520,implementation 900.0
518,F,Pasha and Pipe,binary search brute force combinatorics dp implementation,2300.0,326,binary search brute force combinatorics dp implementation 2300.0
518,E,Arthur and Questions,greedy implementation math ternary search,2200.0,845,greedy implementation math ternary search 2200.0
518,D,Ilya and Escalator,combinatorics dp math probabilities,1700.0,6036,combinatorics dp math probabilities 1700.0
518,C,Anya and Smartphone,constructive algorithms data structures implementation,1600.0,5764,constructive algorithms data structures implementation 1600.0
518,B,Tanya and Postcard,greedy implementation strings,1400.0,7455,greedy implementation strings 1400.0
518,A,Vitaly and Strings,constructive algorithms strings,1600.0,8428,constructive algorithms strings 1600.0
516,E,Drazil and His Happy Friends,math number theory,3100.0,385,math number theory 3100.0
516,D,Drazil and Morning Exercise,dfs and similar dp dsu trees two pointers,2800.0,1084,dfs and similar dp dsu trees two pointers 2800.0
515,E,Drazil and Park,data structures,2300.0,1840,data structures 2300.0
515,D,Drazil and Tiles,constructive algorithms greedy,2000.0,2678,constructive algorithms greedy 2000.0
515,C,Drazil and Factorial,greedy math sortings,1400.0,22321,greedy math sortings 1400.0
515,B,Drazil and His Happy Friends,brute force dsu meet-in-the-middle number theory,1300.0,7118,brute force dsu meet-in-the-middle number theory 1300.0
515,A,Drazil and Date,math,1000.0,17806,math 1000.0
514,E,Darth Vader and Tree,dp matrices,2200.0,1220,dp matrices 2200.0
514,D,R2D2 and Droid Army,binary search data structures two pointers,2000.0,3691,binary search data structures two pointers 2000.0
514,C,Watto and Mechanism,binary search data structures hashing string suffix structures strings,2000.0,5754,binary search data structures hashing string suffix structures strings 2000.0
514,B,Han Solo and Lazer Gun,brute force data structures geometry implementation math,1400.0,18273,brute force data structures geometry implementation math 1400.0
514,A,Chewbaсca and Number,greedy implementation,1200.0,34763,greedy implementation 1200.0
513,G3,Inversions problem,dp,3100.0,201,dp 3100.0
513,G2,Inversions problem,dp probabilities,2400.0,568,dp probabilities 2400.0
513,G1,Inversions problem,brute force dfs and similar dp meet-in-the-middle,1800.0,1690,brute force dfs and similar dp meet-in-the-middle 1800.0
513,F2,Scaygerboss,flows,2800.0,262,flows 2800.0
513,F1,Scaygerboss,flows,2700.0,256,flows 2700.0
513,E2,Subarray Cuts,dp,2700.0,472,dp 2700.0
513,E1,Subarray Cuts,dp,2600.0,411,dp 2600.0
513,D2,Constrained Tree,constructive algorithms data structures,2600.0,346,constructive algorithms data structures 2600.0
513,D1,Constrained Tree,dfs and similar,2400.0,412,dfs and similar 2400.0
513,C,Second price auction,bitmasks probabilities,2000.0,1414,bitmasks probabilities 2000.0
513,B2,Permutations,bitmasks divide and conquer math,1800.0,2515,bitmasks divide and conquer math 1800.0
513,B1,Permutations,brute force,1400.0,3507,brute force 1400.0
513,A,Game,constructive algorithms math,800.0,18769,constructive algorithms math 800.0
512,E,Fox And Polygon,constructive algorithms divide and conquer,2900.0,463,constructive algorithms divide and conquer 2900.0
512,D,Fox And Travelling,dp trees,2900.0,814,dp trees 2900.0
510,E,Fox And Dinner,flows,2300.0,1984,flows 2300.0
510,D,Fox And Jumping,bitmasks brute force dp math,1900.0,4694,bitmasks brute force dp math 1900.0
510,C,Fox And Names,dfs and similar graphs sortings,1600.0,13179,dfs and similar graphs sortings 1600.0
510,B,Fox And Two Dots,dfs and similar,1500.0,12379,dfs and similar 1500.0
510,A,Fox And Snake,implementation,800.0,63133,implementation 800.0
509,F,Progress Monitoring,dp trees,2300.0,790,dp trees 2300.0
509,E,Pretty Song,math strings,2000.0,1687,math strings 2000.0
509,D,Restoring Numbers,constructive algorithms math,2200.0,700,constructive algorithms math 2200.0
509,C,Sums of Digits,dp greedy implementation,2000.0,1864,dp greedy implementation 2000.0
509,B,Painting Pebbles,constructive algorithms greedy implementation,1300.0,9194,constructive algorithms greedy implementation 1300.0
509,A,Maximum in Table,brute force implementation,800.0,34574,brute force implementation 800.0
508,E,Arthur and Brackets,dp greedy,2200.0,1446,dp greedy 2200.0
508,D,Tanya and Password,dfs and similar graphs,2500.0,2697,dfs and similar graphs 2500.0
508,C,Anya and Ghosts,constructive algorithms greedy,1600.0,4284,constructive algorithms greedy 1600.0
508,B,Anton and currency you all know,greedy math strings,1300.0,20288,greedy math strings 1300.0
508,A,Pasha and Pixels,brute force,1100.0,7066,brute force 1100.0
507,E,Breaking Good,dfs and similar dp graphs shortest paths,2100.0,2436,dfs and similar dp graphs shortest paths 2100.0
507,D,The Maths Lecture,dp implementation,2200.0,1511,dp implementation 2200.0
507,C,Guess Your Way Out!,implementation math trees,1700.0,4088,implementation math trees 1700.0
507,B,Amr and Pins,geometry math,1400.0,21775,geometry math 1400.0
507,A,Amr and Music,greedy implementation sortings,1000.0,15174,greedy implementation sortings 1000.0
506,E,Mr. Kitayuta's Gift,combinatorics dp matrices strings,3000.0,579,combinatorics dp matrices strings 3000.0
506,D,Mr. Kitayuta's Colorful Graph,brute force dfs and similar dsu graphs,2400.0,1690,brute force dfs and similar dsu graphs 2400.0
505,E,Mr. Kitayuta vs. Bamboos,binary search greedy,2900.0,1145,binary search greedy 2900.0
505,D,Mr. Kitayuta's Technology,dfs and similar,2200.0,2234,dfs and similar 2200.0
505,C,"Mr. Kitayuta, the Treasure Hunter",dfs and similar dp two pointers,1900.0,5392,dfs and similar dp two pointers 1900.0
505,B,Mr. Kitayuta's Colorful Graph,dfs and similar dp dsu graphs,1400.0,10924,dfs and similar dp dsu graphs 1400.0
505,A,Mr. Kitayuta's Gift,brute force implementation strings,1100.0,6405,brute force implementation strings 1100.0
504,E,Misha and LCP on Tree,binary search dfs and similar hashing string suffix structures trees,3000.0,713,binary search dfs and similar hashing string suffix structures trees 3000.0
504,D,Misha and XOR,bitmasks,2700.0,282,bitmasks 2700.0
501,E,Misha and Palindrome Degree,binary search combinatorics implementation,2500.0,699,binary search combinatorics implementation 2500.0
501,D,Misha and Permutations Summation,data structures,2000.0,2168,data structures 2000.0
501,C,Misha and Forest,constructive algorithms data structures greedy sortings trees,1500.0,5304,constructive algorithms data structures greedy sortings trees 1500.0
501,B,Misha and Changing Handles,data structures dsu strings,1100.0,13833,data structures dsu strings 1100.0
501,A,Contest,implementation,900.0,19590,implementation 900.0
500,G,New Year Running,number theory trees,3200.0,100,number theory trees 3200.0
500,F,New Year Shopping,divide and conquer dp,2700.0,632,divide and conquer dp 2700.0
500,E,New Year Domino,data structures dp dsu,2300.0,1265,data structures dp dsu 2300.0
500,D,New Year Santa Network,combinatorics dfs and similar graphs trees,1900.0,2931,combinatorics dfs and similar graphs trees 1900.0
500,C,New Year Book Reading,constructive algorithms greedy implementation math,1600.0,5520,constructive algorithms greedy implementation math 1600.0
500,B,New Year Permutation,dfs and similar dsu graphs greedy math sortings,1600.0,8230,dfs and similar dsu graphs greedy math sortings 1600.0
500,A,New Year Transportation,dfs and similar graphs implementation,1000.0,43979,dfs and similar graphs implementation 1000.0
499,B,Lecture,implementation strings,1000.0,32821,implementation strings 1000.0
499,A,Watching a movie,greedy implementation,1000.0,12709,greedy implementation 1000.0
498,E,Stairs and Lines,dp matrices,2700.0,380,dp matrices 2700.0
498,D,Traffic Jams in the Land,data structures dp number theory,2400.0,982,data structures dp number theory 2400.0
498,C,Array and Operations,flows graph matchings number theory,2100.0,2997,flows graph matchings number theory 2100.0
498,B,Name That Tune,dp probabilities two pointers,2400.0,1083,dp probabilities two pointers 2400.0
498,A,Crazy Town,geometry,1700.0,6086,geometry 1700.0
497,E,Subsequences Return,dp matrices,2900.0,250,dp matrices 2900.0
497,D,Gears,brute force geometry math,2900.0,209,brute force geometry math 2900.0
496,E,Distributing Parts ,greedy sortings,2100.0,1524,greedy sortings 2100.0
496,D,Tennis Game,binary search,1900.0,2886,binary search 1900.0
496,C,Removing Columns,brute force constructive algorithms implementation,1500.0,7296,brute force constructive algorithms implementation 1500.0
496,B,Secret Combination,brute force constructive algorithms implementation,1500.0,5574,brute force constructive algorithms implementation 1500.0
496,A,Minimum Difficulty,brute force implementation math,900.0,14965,brute force implementation math 900.0
495,B,Modular Equations,math number theory,1600.0,5883,math number theory 1600.0
495,A,Digital Counter,implementation,1100.0,7625,implementation 1100.0
494,E,Sharti,data structures games,3200.0,249,data structures games 3200.0
494,D,Birthday,data structures dfs and similar dp trees,2700.0,495,data structures dfs and similar dp trees 2700.0
494,C,Helping People,dp probabilities,2600.0,697,dp probabilities 2600.0
494,B,Obsessive String,dp strings,2000.0,2437,dp strings 2000.0
494,A,Treasure,greedy,1500.0,5840,greedy 1500.0
493,E,Vasya and Polynomial,math,2800.0,457,math 2800.0
493,D,Vasya and Chess,constructive algorithms games math,1700.0,8983,constructive algorithms games math 1700.0
493,C,Vasya and Basketball,binary search brute force data structures implementation sortings two pointers,1600.0,6218,binary search brute force data structures implementation sortings two pointers 1600.0
493,B,Vasya and Wrestling,implementation,1400.0,12215,implementation 1400.0
493,A,Vasya and Football,implementation,1300.0,5846,implementation 1300.0
492,E,Vanya and Field,math,2000.0,1542,math 2000.0
492,D,Vanya and Computer Game,binary search implementation math sortings,1800.0,2973,binary search implementation math sortings 1800.0
492,C,Vanya and Exams,greedy sortings,1400.0,12245,greedy sortings 1400.0
492,B,Vanya and Lanterns,binary search implementation math sortings,1200.0,61501,binary search implementation math sortings 1200.0
492,A,Vanya and Cubes,implementation,800.0,39237,implementation 800.0
491,C,Deciphering,flows graph matchings,2300.0,334,flows graph matchings 2300.0
491,B,New York Hotel,greedy math,2100.0,430,greedy math 2100.0
491,A,Up the hill,constructive algorithms implementation,1000.0,2536,constructive algorithms implementation 1000.0
490,F,Treeland Tour,data structures dfs and similar dp trees,2200.0,1346,data structures dfs and similar dp trees 2200.0
490,E,Restoring Increasing Sequence,binary search brute force greedy implementation,2000.0,1438,binary search brute force greedy implementation 2000.0
490,D,Chocolate,brute force dfs and similar math meet-in-the-middle number theory,1900.0,1991,brute force dfs and similar math meet-in-the-middle number theory 1900.0
490,C,Hacking Cypher,brute force math number theory strings,1700.0,8476,brute force math number theory strings 1700.0
490,B,Queue,dsu implementation,1500.0,5623,dsu implementation 1500.0
490,A,Team Olympiad,greedy implementation sortings,800.0,47640,greedy implementation sortings 800.0
489,F,Special Matrices,combinatorics dp,2100.0,1526,combinatorics dp 2100.0
489,E,Hiking,binary search dp,2300.0,926,binary search dp 2300.0
489,D,Unbearable Controversy of Being,brute force combinatorics dfs and similar graphs,1700.0,6264,brute force combinatorics dfs and similar graphs 1700.0
489,C,Given Length and Sum of Digits...,dp greedy implementation,1400.0,40294,dp greedy implementation 1400.0
489,B,BerSU Ball,dfs and similar dp graph matchings greedy sortings two pointers,1200.0,40258,dfs and similar dp graph matchings greedy sortings two pointers 1200.0
489,A,SwapSort,greedy implementation sortings,1200.0,8796,greedy implementation sortings 1200.0
488,B,Candy Boxes,brute force constructive algorithms math,1900.0,2030,brute force constructive algorithms math 1900.0
488,A,Giga Tower,brute force,1100.0,12965,brute force 1100.0
487,E,Tourists,data structures dfs and similar graphs trees,3200.0,1463,data structures dfs and similar graphs trees 3200.0
487,D,Conveyor Belts,data structures,2700.0,789,data structures 2700.0
487,C,Prefix Product Sequence,constructive algorithms math number theory,2300.0,2171,constructive algorithms math number theory 2300.0
487,B,Strip,binary search data structures dp two pointers,2000.0,3099,binary search data structures dp two pointers 2000.0
487,A,Fight the Monster,binary search brute force implementation,1800.0,3560,binary search brute force implementation 1800.0
486,E,LIS of Sequence,data structures dp greedy hashing math,2200.0,1855,data structures dp greedy hashing math 2200.0
486,D,Valid Sets,dfs and similar dp math trees,2100.0,3605,dfs and similar dp math trees 2100.0
486,C,Palindrome Transformation,brute force greedy implementation,1700.0,10931,brute force greedy implementation 1700.0
486,B,OR in Matrix,greedy hashing implementation,1300.0,15148,greedy hashing implementation 1300.0
486,A,Calculating Function,implementation math,800.0,89194,implementation math 800.0
485,B,Valuable Resources,brute force greedy,1300.0,6262,brute force greedy 1300.0
485,A,Factory,implementation math matrices,1400.0,7708,implementation math matrices 1400.0
484,E,Sign on Fence,binary search constructive algorithms data structures,2500.0,1868,binary search constructive algorithms data structures 2500.0
484,D,Kindergarten,data structures dp greedy,2400.0,2145,data structures dp greedy 2400.0
484,C,Strange Sorting,implementation math,2600.0,508,implementation math 2600.0
484,B,Maximum Value,binary search math sortings two pointers,2100.0,6224,binary search math sortings two pointers 2100.0
484,A,Bits,bitmasks constructive algorithms,1700.0,9552,bitmasks constructive algorithms 1700.0
483,B,Friends and Presents,binary search math,1800.0,3856,binary search math 1800.0
483,A,Counterexample ,brute force implementation math number theory,1100.0,19790,brute force implementation math number theory 1100.0
482,E,ELCA,data structures trees,3200.0,167,data structures trees 3200.0
482,D,Random Function and Tree,combinatorics dp trees,2700.0,418,combinatorics dp trees 2700.0
482,C,Game with Strings,bitmasks dp probabilities,2600.0,775,bitmasks dp probabilities 2600.0
482,B,Interesting Array,constructive algorithms data structures trees,1800.0,5669,constructive algorithms data structures trees 1800.0
482,A,Diverse Permutation,constructive algorithms greedy,1200.0,8805,constructive algorithms greedy 1200.0
480,E,Parking Lot,data structures divide and conquer,2800.0,447,data structures divide and conquer 2800.0
480,D,Parcels,dp graphs,2600.0,424,dp graphs 2600.0
479,E,Riding in a Lift,combinatorics dp,1900.0,4597,combinatorics dp 1900.0
479,D,Long Jumps,binary search greedy implementation,1700.0,4556,binary search greedy implementation 1700.0
479,C,Exams,greedy sortings,1400.0,25518,greedy sortings 1400.0
479,B,Towers,brute force constructive algorithms greedy implementation sortings,1400.0,7194,brute force constructive algorithms greedy implementation sortings 1400.0
479,A,Expression,brute force math,1000.0,75354,brute force math 1000.0
478,E,Wavy numbers,brute force dfs and similar meet-in-the-middle sortings,2900.0,181,brute force dfs and similar meet-in-the-middle sortings 2900.0
478,D,Red-Green Towers,dp,2000.0,5061,dp 2000.0
478,C,Table Decorations,greedy,1800.0,15925,greedy 1800.0
478,B,Random Teams,combinatorics constructive algorithms greedy math,1300.0,31425,combinatorics constructive algorithms greedy math 1300.0
478,A,Initial Bet,implementation,1100.0,23396,implementation 1100.0
477,E,Dreamoon and Notepad,data structures,3100.0,115,data structures 3100.0
477,D,Dreamoon and Binary,dp strings,2700.0,471,dp strings 2700.0
476,E,Dreamoon and Strings,dp strings,2200.0,1672,dp strings 2200.0
476,D,Dreamoon and Sets,constructive algorithms greedy math,1900.0,4020,constructive algorithms greedy math 1900.0
476,C,Dreamoon and Sums,math,1600.0,5238,math 1600.0
476,B,Dreamoon and WiFi,bitmasks brute force combinatorics dp math probabilities,1300.0,25445,bitmasks brute force combinatorics dp math probabilities 1300.0
476,A,Dreamoon and Stairs,implementation math,1000.0,35237,implementation math 1000.0
475,F,Meta-universe,data structures,2900.0,204,data structures 2900.0
475,E,Strongly Connected City 2,dfs and similar,2700.0,352,dfs and similar 2700.0
475,D,CGCDSSQ,brute force data structures math,2000.0,3770,brute force data structures math 2000.0
475,C,Kamal-ol-molk's Painting,brute force constructive algorithms greedy,2100.0,754,brute force constructive algorithms greedy 2100.0
475,B,Strongly Connected City,brute force dfs and similar graphs implementation,1400.0,7746,brute force dfs and similar graphs implementation 1400.0
475,A,Bayan Bus,implementation,1100.0,4576,implementation 1100.0
